,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0032045,CC,GO:0032045,guanyl-nucleotide exchange factor complex,1/524,15/8687,0.607027399,0.822900364,0.699360255,Rap1a,1
GO:0032655,BP,GO:0032655,regulation of interleukin-12 production,1/524,15/8687,0.607027399,0.822900364,0.699360255,Unc93b1,1
GO:0032891,BP,GO:0032891,negative regulation of organic acid transport,1/524,15/8687,0.607027399,0.822900364,0.699360255,Rgs2,1
GO:0035136,BP,GO:0035136,forelimb morphogenesis,1/524,15/8687,0.607027399,0.822900364,0.699360255,Cacna1c,1
GO:0035372,BP,GO:0035372,protein localization to microtubule,1/524,15/8687,0.607027399,0.822900364,0.699360255,Map1a,1
GO:0044342,BP,GO:0044342,type B pancreatic cell proliferation,1/524,15/8687,0.607027399,0.822900364,0.699360255,Nupr1,1
GO:0044346,BP,GO:0044346,fibroblast apoptotic process,1/524,15/8687,0.607027399,0.822900364,0.699360255,Btg1,1
GO:0045907,BP,GO:0045907,positive regulation of vasoconstriction,1/524,15/8687,0.607027399,0.822900364,0.699360255,Chga,1
GO:0046426,BP,GO:0046426,negative regulation of receptor signaling pathway via JAK-STAT,1/524,15/8687,0.607027399,0.822900364,0.699360255,Adipor1,1
GO:0046473,BP,GO:0046473,phosphatidic acid metabolic process,1/524,15/8687,0.607027399,0.822900364,0.699360255,Pld2,1
GO:0048791,BP,GO:0048791,calcium ion-regulated exocytosis of neurotransmitter,1/524,15/8687,0.607027399,0.822900364,0.699360255,Cadps,1
GO:0050136,MF,GO:0050136,NADH dehydrogenase (quinone) activity,1/524,15/8687,0.607027399,0.822900364,0.699360255,Ndufb8,1
GO:0050691,BP,GO:0050691,regulation of defense response to virus by host,1/524,15/8687,0.607027399,0.822900364,0.699360255,Stat1,1
GO:0050811,MF,GO:0050811,GABA receptor binding,1/524,15/8687,0.607027399,0.822900364,0.699360255,Gabarapl1,1
GO:0050819,BP,GO:0050819,negative regulation of coagulation,1/524,15/8687,0.607027399,0.822900364,0.699360255,Cd9,1
GO:0051281,BP,GO:0051281,positive regulation of release of sequestered calcium ion into cytosol,1/524,15/8687,0.607027399,0.822900364,0.699360255,Hap1,1
GO:0051590,BP,GO:0051590,positive regulation of neurotransmitter transport,1/524,15/8687,0.607027399,0.822900364,0.699360255,Itgb1,1
GO:0060039,BP,GO:0060039,pericardium development,1/524,15/8687,0.607027399,0.822900364,0.699360255,Pdpn,1
GO:0060343,BP,GO:0060343,trabecula formation,1/524,15/8687,0.607027399,0.822900364,0.699360255,Col1a1,1
GO:0060390,BP,GO:0060390,regulation of SMAD protein signal transduction,1/524,15/8687,0.607027399,0.822900364,0.699360255,Wwtr1,1
GO:0060669,BP,GO:0060669,embryonic placenta morphogenesis,1/524,15/8687,0.607027399,0.822900364,0.699360255,Igf2,1
GO:0062098,BP,GO:0062098,regulation of programmed necrotic cell death,1/524,15/8687,0.607027399,0.822900364,0.699360255,Nupr1,1
GO:0070262,BP,GO:0070262,peptidyl-serine dephosphorylation,1/524,15/8687,0.607027399,0.822900364,0.699360255,Dusp26,1
GO:0072578,BP,GO:0072578,neurotransmitter-gated ion channel clustering,1/524,15/8687,0.607027399,0.822900364,0.699360255,Dlg4,1
GO:0090141,BP,GO:0090141,positive regulation of mitochondrial fission,1/524,15/8687,0.607027399,0.822900364,0.699360255,Dcn,1
GO:0097320,BP,GO:0097320,plasma membrane tubulation,1/524,15/8687,0.607027399,0.822900364,0.699360255,Sh3gl2,1
GO:0097734,BP,GO:0097734,extracellular exosome biogenesis,1/524,15/8687,0.607027399,0.822900364,0.699360255,Sdcbp,1
GO:0098810,BP,GO:0098810,neurotransmitter reuptake,1/524,15/8687,0.607027399,0.822900364,0.699360255,Itgb1,1
GO:0101023,BP,GO:0101023,vascular endothelial cell proliferation,1/524,15/8687,0.607027399,0.822900364,0.699360255,Igf2,1
GO:0140112,BP,GO:0140112,extracellular vesicle biogenesis,1/524,15/8687,0.607027399,0.822900364,0.699360255,Sdcbp,1
GO:0140353,BP,GO:0140353,lipid export from cell,1/524,15/8687,0.607027399,0.822900364,0.699360255,Spp1,1
GO:1901099,BP,GO:1901099,negative regulation of signal transduction in absence of ligand,1/524,15/8687,0.607027399,0.822900364,0.699360255,Bcl2,1
GO:1902410,BP,GO:1902410,mitotic cytokinetic process,1/524,15/8687,0.607027399,0.822900364,0.699360255,Arf1,1
GO:1902773,CC,GO:1902773,GTPase activator complex,1/524,15/8687,0.607027399,0.822900364,0.699360255,Rap1a,1
GO:1903975,BP,GO:1903975,regulation of glial cell migration,1/524,15/8687,0.607027399,0.822900364,0.699360255,Efemp1,1
GO:1905562,BP,GO:1905562,regulation of vascular endothelial cell proliferation,1/524,15/8687,0.607027399,0.822900364,0.699360255,Igf2,1
GO:2000403,BP,GO:2000403,positive regulation of lymphocyte migration,1/524,15/8687,0.607027399,0.822900364,0.699360255,Jam2,1
GO:2001240,BP,GO:2001240,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,1/524,15/8687,0.607027399,0.822900364,0.699360255,Bcl2,1
GO:0001816,BP,GO:0001816,cytokine production,17/524,294/8687,0.608750963,0.825008902,0.701152243,Cd81/Bsg/Src/Ndrg2/Sod1/Iqgap1/Tnfrsf1a/Cyp1b1/Sema7a/Stat1/Maf/Fn1/Cyba/Lyn/Unc93b1/Met/Adcyap1,17
GO:0050714,BP,GO:0050714,positive regulation of protein secretion,5/524,87/8687,0.609364095,0.825611779,0.701664612,Sybu/Bsg/Arf1/Vsnl1/Exph5,5
GO:0048736,BP,GO:0048736,appendage development,6/524,105/8687,0.613797666,0.831159633,0.706379579,Ski/Gnas/Sik3/Cacna1c/Mbnl1/Chd7,6
GO:0060173,BP,GO:0060173,limb development,6/524,105/8687,0.613797666,0.831159633,0.706379579,Ski/Gnas/Sik3/Cacna1c/Mbnl1/Chd7,6
GO:0007178,BP,GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,11/524,192/8687,0.614905306,0.831618714,0.70676974,Ski/Ddx5/Dlx1/Zic2/Src/Sdcbp/Htra1/Wwtr1/Crim1/Col1a2/Nbl1,11
GO:0007292,BP,GO:0007292,female gamete generation,3/524,52/8687,0.614992441,0.831618714,0.70676974,Ubb/Src/Bcl2,3
GO:0032456,BP,GO:0032456,endocytic recycling,3/524,52/8687,0.614992441,0.831618714,0.70676974,Nsg1/Arhgap44/Ehd1,3
GO:0032922,BP,GO:0032922,circadian regulation of gene expression,3/524,52/8687,0.614992441,0.831618714,0.70676974,Ppp1cb/Ppp1cc/Nampt,3
GO:0034705,CC,GO:0034705,potassium channel complex,3/524,52/8687,0.614992441,0.831618714,0.70676974,Kcna4/Kcnc1/Kcnb2,3
GO:0042176,BP,GO:0042176,regulation of protein catabolic process,16/524,278/8687,0.615153753,0.831618714,0.70676974,Ubb/Nedd4l/Hecw1/Map1a/Pten/Nsf/Cd81/Nfe2l1/Trib1/Agtpbp1/Sdcbp/Dab2ip/Vip/Nupr1/Klhl40/Wwp2,16
GO:0000266,BP,GO:0000266,mitochondrial fission,2/524,34/8687,0.616739671,0.832386472,0.707422236,Mtfp1/Dcn,2
GO:0002011,BP,GO:0002011,morphogenesis of an epithelial sheet,2/524,34/8687,0.616739671,0.832386472,0.707422236,Pdpn/Pten,2
GO:0008038,BP,GO:0008038,neuron recognition,2/524,34/8687,0.616739671,0.832386472,0.707422236,Nrcam/Bsg,2
GO:0043666,BP,GO:0043666,regulation of phosphoprotein phosphatase activity,2/524,34/8687,0.616739671,0.832386472,0.707422236,Ppp1r9b/Gnai2,2
GO:0070227,BP,GO:0070227,lymphocyte apoptotic process,2/524,34/8687,0.616739671,0.832386472,0.707422236,Pten/Lyn,2
GO:1903317,BP,GO:1903317,regulation of protein maturation,2/524,34/8687,0.616739671,0.832386472,0.707422236,Src/Ctsz,2
GO:0017038,BP,GO:0017038,protein import,9/524,158/8687,0.619501956,0.83434078,0.709083149,Pkig/Ddx5/Ipo13/Dnlz/Jup/Tnfrsf1a/Zic1/Bag3/Cabp1,9
GO:1901216,BP,GO:1901216,positive regulation of neuron death,5/524,88/8687,0.619578127,0.83434078,0.709083149,Nr3c1/Tnfrsf1a/Ctsz/Nupr1/Fgfr3,5
GO:0043254,BP,GO:0043254,regulation of protein-containing complex assembly,16/524,279/8687,0.6209717,0.83434078,0.709083149,Inpp5j/Cryab/Tpm1/Arf1/Src/Ppp1r9a/Cdkn1b/Rab3a/Dab2ip/Dyrk1a/Pfn2/Tmsb10/Kank3/Jam3/Rhoc/Met,16
GO:0000280,BP,GO:0000280,nuclear division,11/524,193/8687,0.621849291,0.83434078,0.709083149,Ubb/Cltc/Kifc2/Nfe2l1/Pebp1/Igf2/Cdkn1b/Stag2/Fgfr3/Incenp/Met,11
GO:0009100,BP,GO:0009100,glycoprotein metabolic process,11/524,193/8687,0.621849291,0.83434078,0.709083149,Slc4a10/Galnt16/Mt3/Csgalnact1/Vegfb/Bcl2/Dcn/St6gal1/Magt1/Ugdh/Hs2st1,11
GO:0051222,BP,GO:0051222,positive regulation of protein transport,11/524,193/8687,0.621849291,0.83434078,0.709083149,Cd81/Sybu/Bsg/Arf1/Src/Vsnl1/Jup/Tnfrsf1a/Zic1/Bag3/Exph5,11
GO:0003729,MF,GO:0003729,mRNA binding,13/524,228/8687,0.624756832,0.83434078,0.709083149,Hnrnpk/Chtop/Ddx5/Khdrbs1/Celf3/Csdc2/Serbp1/Hnrnpa0/Purb/Rpl41/Srrm4/Cpeb2/Supt5,13
GO:0043021,MF,GO:0043021,ribonucleoprotein complex binding,7/524,124/8687,0.62685021,0.83434078,0.709083149,Hnrnpk/Ddx5/Nme1/Eif1/Serbp1/Npm1/Cpeb2,7
GO:0009141,BP,GO:0009141,nucleoside triphosphate metabolic process,4/524,71/8687,0.627893247,0.83434078,0.709083149,Nme1/Aldoa/Atp5d/Entpd1,4
GO:0009185,BP,GO:0009185,ribonucleoside diphosphate metabolic process,4/524,71/8687,0.627893247,0.83434078,0.709083149,Aldoa/Pfkp/Nupr1/Entpd1,4
GO:0051219,MF,GO:0051219,phosphoprotein binding,4/524,71/8687,0.627893247,0.83434078,0.709083149,Ywhab/Src/Bcar3/Lyn,4
GO:0071356,BP,GO:0071356,cellular response to tumor necrosis factor,4/524,71/8687,0.627893247,0.83434078,0.709083149,Dab2ip/Tnfrsf1a/Stat1/Lims1,4
GO:0001776,BP,GO:0001776,leukocyte homeostasis,3/524,53/8687,0.627998961,0.83434078,0.709083149,Bcl2/Jam3/Lyn,3
GO:0016234,CC,GO:0016234,inclusion body,3/524,53/8687,0.627998961,0.83434078,0.709083149,Hap1/Mt3/Psap,3
GO:0050864,BP,GO:0050864,regulation of B cell activation,3/524,53/8687,0.627998961,0.83434078,0.709083149,Cd81/Bcl2/Lyn,3
GO:0071774,BP,GO:0071774,response to fibroblast growth factor,3/524,53/8687,0.627998961,0.83434078,0.709083149,Fgf1/Iqgap1/Fgfr3,3
GO:0034101,BP,GO:0034101,erythrocyte homeostasis,5/524,89/8687,0.629632709,0.83434078,0.709083149,Nfe2l1/Klf13/Stat1/Hba-a2/Lyn,5
GO:0043433,BP,GO:0043433,negative regulation of DNA-binding transcription factor activity,5/524,89/8687,0.629632709,0.83434078,0.709083149,Trib1/Dab2ip/Cyp1b1/Nupr1/Wwp2,5
GO:0000979,MF,GO:0000979,RNA polymerase II core promoter sequence-specific DNA binding,1/524,16/8687,0.630772514,0.83434078,0.709083149,Stat1,1
GO:0001223,MF,GO:0001223,transcription coactivator binding,1/524,16/8687,0.630772514,0.83434078,0.709083149,Cdk9,1
GO:0002082,BP,GO:0002082,regulation of oxidative phosphorylation,1/524,16/8687,0.630772514,0.83434078,0.709083149,Nupr1,1
GO:0002218,BP,GO:0002218,activation of innate immune response,1/524,16/8687,0.630772514,0.83434078,0.709083149,Matr3,1
GO:0005154,MF,GO:0005154,epidermal growth factor receptor binding,1/524,16/8687,0.630772514,0.83434078,0.709083149,Efemp1,1
GO:0005868,CC,GO:0005868,cytoplasmic dynein complex,1/524,16/8687,0.630772514,0.83434078,0.709083149,Dynlt3,1
GO:0005921,CC,GO:0005921,gap junction,1/524,16/8687,0.630772514,0.83434078,0.709083149,Gjb6,1
GO:0006896,BP,GO:0006896,Golgi to vacuole transport,1/524,16/8687,0.630772514,0.83434078,0.709083149,Lamp1,1
GO:0006929,BP,GO:0006929,substrate-dependent cell migration,1/524,16/8687,0.630772514,0.83434078,0.709083149,Fn1,1
GO:0007617,BP,GO:0007617,mating behavior,1/524,16/8687,0.630772514,0.83434078,0.709083149,Pten,1
GO:0008266,MF,GO:0008266,poly(U) RNA binding,1/524,16/8687,0.630772514,0.83434078,0.709083149,Khdrbs1,1
GO:0010800,BP,GO:0010800,positive regulation of peptidyl-threonine phosphorylation,1/524,16/8687,0.630772514,0.83434078,0.709083149,Met,1
GO:0010857,MF,GO:0010857,calcium-dependent protein kinase activity,1/524,16/8687,0.630772514,0.83434078,0.709083149,Prkcb,1
GO:0010862,BP,GO:0010862,positive regulation of pathway-restricted SMAD protein phosphorylation,1/524,16/8687,0.630772514,0.83434078,0.709083149,Sdcbp,1
GO:0015985,BP,GO:0015985,"energy coupled proton transport, down electrochemical gradient",1/524,16/8687,0.630772514,0.83434078,0.709083149,Atp5d,1
GO:0015986,BP,GO:0015986,ATP synthesis coupled proton transport,1/524,16/8687,0.630772514,0.83434078,0.709083149,Atp5d,1
GO:0016878,MF,GO:0016878,acid-thiol ligase activity,1/524,16/8687,0.630772514,0.83434078,0.709083149,Suclg2,1
GO:0031128,BP,GO:0031128,developmental induction,1/524,16/8687,0.630772514,0.83434078,0.709083149,Fgf1,1
GO:0031681,MF,GO:0031681,G-protein beta-subunit binding,1/524,16/8687,0.630772514,0.83434078,0.709083149,Gnas,1
GO:0032094,BP,GO:0032094,response to food,1/524,16/8687,0.630772514,0.83434078,0.709083149,Mt3,1
GO:0032183,MF,GO:0032183,SUMO binding,1/524,16/8687,0.630772514,0.83434078,0.709083149,Serbp1,1
GO:0032366,BP,GO:0032366,intracellular sterol transport,1/524,16/8687,0.630772514,0.83434078,0.709083149,Scp2,1
GO:0032367,BP,GO:0032367,intracellular cholesterol transport,1/524,16/8687,0.630772514,0.83434078,0.709083149,Scp2,1
GO:0032467,BP,GO:0032467,positive regulation of cytokinesis,1/524,16/8687,0.630772514,0.83434078,0.709083149,Cxcr5,1
GO:0032580,CC,GO:0032580,Golgi cisterna membrane,1/524,16/8687,0.630772514,0.83434078,0.709083149,Csgalnact1,1
GO:0032615,BP,GO:0032615,interleukin-12 production,1/524,16/8687,0.630772514,0.83434078,0.709083149,Unc93b1,1
GO:0032715,BP,GO:0032715,negative regulation of interleukin-6 production,1/524,16/8687,0.630772514,0.83434078,0.709083149,Tnfrsf1a,1
GO:0032722,BP,GO:0032722,positive regulation of chemokine production,1/524,16/8687,0.630772514,0.83434078,0.709083149,Adcyap1,1
GO:0043555,BP,GO:0043555,regulation of translation in response to stress,1/524,16/8687,0.630772514,0.83434078,0.709083149,Npm1,1
GO:0044030,BP,GO:0044030,regulation of DNA methylation,1/524,16/8687,0.630772514,0.83434078,0.709083149,Zmpste24,1
GO:0044275,BP,GO:0044275,cellular carbohydrate catabolic process,1/524,16/8687,0.630772514,0.83434078,0.709083149,Ppp1cb,1
GO:0045058,BP,GO:0045058,T cell selection,1/524,16/8687,0.630772514,0.83434078,0.709083149,Bcl2,1
GO:0045648,BP,GO:0045648,positive regulation of erythrocyte differentiation,1/524,16/8687,0.630772514,0.83434078,0.709083149,Stat1,1
GO:0045672,BP,GO:0045672,positive regulation of osteoclast differentiation,1/524,16/8687,0.630772514,0.83434078,0.709083149,Gnas,1
GO:0046475,BP,GO:0046475,glycerophospholipid catabolic process,1/524,16/8687,0.630772514,0.83434078,0.709083149,Pla2g7,1
GO:0046635,BP,GO:0046635,positive regulation of alpha-beta T cell activation,1/524,16/8687,0.630772514,0.83434078,0.709083149,Cd81,1
GO:0048247,BP,GO:0048247,lymphocyte chemotaxis,1/524,16/8687,0.630772514,0.83434078,0.709083149,Slc12a2,1
GO:0048730,BP,GO:0048730,epidermis morphogenesis,1/524,16/8687,0.630772514,0.83434078,0.709083149,Bcl2,1
GO:0050869,BP,GO:0050869,negative regulation of B cell activation,1/524,16/8687,0.630772514,0.83434078,0.709083149,Lyn,1
GO:0052744,MF,GO:0052744,phosphatidylinositol monophosphate phosphatase activity,1/524,16/8687,0.630772514,0.83434078,0.709083149,Pten,1
GO:0060219,BP,GO:0060219,camera-type eye photoreceptor cell differentiation,1/524,16/8687,0.630772514,0.83434078,0.709083149,Ntrk2,1
GO:0060716,BP,GO:0060716,labyrinthine layer blood vessel development,1/524,16/8687,0.630772514,0.83434078,0.709083149,Vash1,1
GO:0061082,BP,GO:0061082,myeloid leukocyte cytokine production,1/524,16/8687,0.630772514,0.83434078,0.709083149,Sema7a,1
GO:0070064,MF,GO:0070064,proline-rich region binding,1/524,16/8687,0.630772514,0.83434078,0.709083149,Tcerg1,1
GO:0070542,BP,GO:0070542,response to fatty acid,1/524,16/8687,0.630772514,0.83434078,0.709083149,Scd2,1
GO:0071542,BP,GO:0071542,dopaminergic neuron differentiation,1/524,16/8687,0.630772514,0.83434078,0.709083149,Tiam1,1
GO:0071786,BP,GO:0071786,endoplasmic reticulum tubular network organization,1/524,16/8687,0.630772514,0.83434078,0.709083149,Rtn3,1
GO:0072528,BP,GO:0072528,pyrimidine-containing compound biosynthetic process,1/524,16/8687,0.630772514,0.83434078,0.709083149,Nme1,1
GO:0090382,BP,GO:0090382,phagosome maturation,1/524,16/8687,0.630772514,0.83434078,0.709083149,Rab31,1
GO:0099622,BP,GO:0099622,cardiac muscle cell membrane repolarization,1/524,16/8687,0.630772514,0.83434078,0.709083149,Zmpste24,1
GO:1900274,BP,GO:1900274,regulation of phospholipase C activity,1/524,16/8687,0.630772514,0.83434078,0.709083149,Adcyap1r1,1
GO:1904893,BP,GO:1904893,negative regulation of receptor signaling pathway via STAT,1/524,16/8687,0.630772514,0.83434078,0.709083149,Adipor1,1
GO:1905874,BP,GO:1905874,regulation of postsynaptic density organization,1/524,16/8687,0.630772514,0.83434078,0.709083149,Nptx1,1
GO:1990000,BP,GO:1990000,amyloid fibril formation,1/524,16/8687,0.630772514,0.83434078,0.709083149,Cryab,1
GO:2000107,BP,GO:2000107,negative regulation of leukocyte apoptotic process,1/524,16/8687,0.630772514,0.83434078,0.709083149,St6gal1,1
GO:2000108,BP,GO:2000108,positive regulation of leukocyte apoptotic process,1/524,16/8687,0.630772514,0.83434078,0.709083149,Lyn,1
GO:0015459,MF,GO:0015459,potassium channel regulator activity,2/524,35/8687,0.632645951,0.835242475,0.709849474,Nedd4l/Wnk4,2
GO:0015914,BP,GO:0015914,phospholipid transport,2/524,35/8687,0.632645951,0.835242475,0.709849474,Pitpnc1/Scp2,2
GO:0016782,MF,GO:0016782,"transferase activity, transferring sulphur-containing groups",2/524,35/8687,0.632645951,0.835242475,0.709849474,Chst2/Hs2st1,2
GO:0043268,BP,GO:0043268,positive regulation of potassium ion transport,2/524,35/8687,0.632645951,0.835242475,0.709849474,Kcnc1/Wnk4,2
GO:0043470,BP,GO:0043470,regulation of carbohydrate catabolic process,2/524,35/8687,0.632645951,0.835242475,0.709849474,Ppp1cb/Nupr1,2
GO:0043903,BP,GO:0043903,regulation of biological process involved in symbiotic interaction,2/524,35/8687,0.632645951,0.835242475,0.709849474,Bsg/Trim11,2
GO:1903036,BP,GO:1903036,positive regulation of response to wounding,2/524,35/8687,0.632645951,0.835242475,0.709849474,Itgb1/Vegfb,2
GO:0003002,BP,GO:0003002,regionalization,9/524,160/8687,0.634603276,0.837601203,0.711854091,Ski/Dlx1/Fgf1/Kdm6a/Nr2f1/Ets2/Tbr1/Nbl1/Egr2,9
GO:0000779,CC,GO:0000779,"condensed chromosome, centromeric region",4/524,72/8687,0.638938068,0.842869095,0.716331127,Ppp1cc/Dynlt3/Rassf2/Incenp,4
GO:0042752,BP,GO:0042752,regulation of circadian rhythm,4/524,72/8687,0.638938068,0.842869095,0.716331127,Mapk10/Ppp1cb/Ppp1cc/Crtc1,4
GO:1902806,BP,GO:1902806,regulation of cell cycle G1/S phase transition,5/524,90/8687,0.639524963,0.843177927,0.716593595,Pdpn/Pten/Cdkn1b/Bcl2/Kank2,5
GO:0005746,CC,GO:0005746,mitochondrial respirasome,3/524,54/8687,0.640699912,0.843177927,0.716593595,Cox4i1/Ndufb8/Cox5a,3
GO:0006096,BP,GO:0006096,glycolytic process,3/524,54/8687,0.640699912,0.843177927,0.716593595,Aldoa/Pfkp/Nupr1,3
GO:0006405,BP,GO:0006405,RNA export from nucleus,3/524,54/8687,0.640699912,0.843177927,0.716593595,Chtop/Khdrbs1/Npm1,3
GO:0006757,BP,GO:0006757,ATP generation from ADP,3/524,54/8687,0.640699912,0.843177927,0.716593595,Aldoa/Pfkp/Nupr1,3
GO:0007498,BP,GO:0007498,mesoderm development,3/524,54/8687,0.640699912,0.843177927,0.716593595,Zic2/Kdm6a/Ets2,3
GO:0031490,MF,GO:0031490,chromatin DNA binding,3/524,54/8687,0.640699912,0.843177927,0.716593595,Zic2/Wbp2/Kdm6a,3
GO:0071466,BP,GO:0071466,cellular response to xenobiotic stimulus,3/524,54/8687,0.640699912,0.843177927,0.716593595,Cyp2a5/Rap1a/Cyp1b1,3
GO:0007162,BP,GO:0007162,negative regulation of cell adhesion,7/524,126/8687,0.64366668,0.843177927,0.716593595,Pten/Src/Cd9/Cyp1b1/Jam2/Jam3/Col1a1,7
GO:0008154,BP,GO:0008154,actin polymerization or depolymerization,7/524,126/8687,0.64366668,0.843177927,0.716593595,Gas7/Tpm1/Arf1/Ppp1r9a/Pfn2/Tmsb10/Kank3,7
GO:0002367,BP,GO:0002367,cytokine production involved in immune response,2/524,36/8687,0.648032167,0.843177927,0.716593595,Cd81/Sema7a,2
GO:0004222,MF,GO:0004222,metalloendopeptidase activity,2/524,36/8687,0.648032167,0.843177927,0.716593595,Adamts19/Zmpste24,2
GO:0032210,BP,GO:0032210,regulation of telomere maintenance via telomerase,2/524,36/8687,0.648032167,0.843177927,0.716593595,Src/Nek7,2
GO:0043506,BP,GO:0043506,regulation of JUN kinase activity,2/524,36/8687,0.648032167,0.843177927,0.716593595,Magi3/Dab2ip,2
GO:0045089,BP,GO:0045089,positive regulation of innate immune response,2/524,36/8687,0.648032167,0.843177927,0.716593595,Matr3/Lamp1,2
GO:0048146,BP,GO:0048146,positive regulation of fibroblast proliferation,2/524,36/8687,0.648032167,0.843177927,0.716593595,Fn1/Aqp1,2
GO:0051149,BP,GO:0051149,positive regulation of muscle cell differentiation,2/524,36/8687,0.648032167,0.843177927,0.716593595,Nr3c1/Bcl2,2
GO:0051205,BP,GO:0051205,protein insertion into membrane,2/524,36/8687,0.648032167,0.843177927,0.716593595,Tram1/Tram1l1,2
GO:0072676,BP,GO:0072676,lymphocyte migration,2/524,36/8687,0.648032167,0.843177927,0.716593595,Slc12a2/Jam2,2
GO:0098781,BP,GO:0098781,ncRNA transcription,2/524,36/8687,0.648032167,0.843177927,0.716593595,Celf3/Npm1,2
GO:0071216,BP,GO:0071216,cellular response to biotic stimulus,5/524,91/8687,0.64925235,0.843177927,0.716593595,Trib1/Dab2ip/Stat1/Lyn/Zmpste24,5
GO:0030097,BP,GO:0030097,hemopoiesis,25/524,439/8687,0.649665846,0.843177927,0.716593595,Tmem176a/Gnas/Nme1/Ston2/Prrc2c/Cd81/Nfe2l1/Trib1/Klf13/Snx10/Src/Psap/Chd7/Agpat5/Fasn/Rassf2/Bcl2/Glo1/Stat1/Hba-a2/Jam3/Fgfr3/Mitf/Meis1/Lyn,25
GO:0006090,BP,GO:0006090,pyruvate metabolic process,4/524,73/8687,0.649767451,0.843177927,0.716593595,Ldhb/Aldoa/Pfkp/Nupr1,4
GO:0055088,BP,GO:0055088,lipid homeostasis,4/524,73/8687,0.649767451,0.843177927,0.716593595,Nfe2l1/Abca5/Ehd1/Tlcd1,4
GO:2000278,BP,GO:2000278,regulation of DNA biosynthetic process,4/524,73/8687,0.649767451,0.843177927,0.716593595,Npm1/Src/Cyp1b1/Nek7,4
GO:0045862,BP,GO:0045862,positive regulation of proteolysis,12/524,215/8687,0.652451802,0.843177927,0.716593595,Pten/Ctsd/Trib1/Src/Agtpbp1/Slc1a1/Dab2ip/Nupr1/Stat1/Klhl40/Lyn/Ctsh,12
GO:0000413,BP,GO:0000413,protein peptidyl-prolyl isomerization,1/524,17/8687,0.65308542,0.843177927,0.716593595,Ppil4,1
GO:0003401,BP,GO:0003401,axis elongation,1/524,17/8687,0.65308542,0.843177927,0.716593595,Fgf1,1
GO:0003954,MF,GO:0003954,NADH dehydrogenase activity,1/524,17/8687,0.65308542,0.843177927,0.716593595,Ndufb8,1
GO:0003955,MF,GO:0003955,NAD(P)H dehydrogenase (quinone) activity,1/524,17/8687,0.65308542,0.843177927,0.716593595,Ndufb8,1
GO:0004693,MF,GO:0004693,cyclin-dependent protein serine/threonine kinase activity,1/524,17/8687,0.65308542,0.843177927,0.716593595,Cdk9,1
GO:0006536,BP,GO:0006536,glutamate metabolic process,1/524,17/8687,0.65308542,0.843177927,0.716593595,Atcay,1
GO:0007099,BP,GO:0007099,centriole replication,1/524,17/8687,0.65308542,0.843177927,0.716593595,Npm1,1
GO:0008143,MF,GO:0008143,poly(A) binding,1/524,17/8687,0.65308542,0.843177927,0.716593595,Khdrbs1,1
GO:0009299,BP,GO:0009299,mRNA transcription,1/524,17/8687,0.65308542,0.843177927,0.716593595,Ddx5,1
GO:0010155,BP,GO:0010155,regulation of proton transport,1/524,17/8687,0.65308542,0.843177927,0.716593595,Myo5a,1
GO:0010458,BP,GO:0010458,exit from mitosis,1/524,17/8687,0.65308542,0.843177927,0.716593595,Cdkn1b,1
GO:0010640,BP,GO:0010640,regulation of platelet-derived growth factor receptor signaling pathway,1/524,17/8687,0.65308542,0.843177927,0.716593595,Src,1
GO:0010803,BP,GO:0010803,regulation of tumor necrosis factor-mediated signaling pathway,1/524,17/8687,0.65308542,0.843177927,0.716593595,Tnfrsf1a,1
GO:0010830,BP,GO:0010830,regulation of myotube differentiation,1/524,17/8687,0.65308542,0.843177927,0.716593595,Bcl2,1
GO:0015662,MF,GO:0015662,P-type ion transporter activity,1/524,17/8687,0.65308542,0.843177927,0.716593595,Atp1a3,1
GO:0015695,BP,GO:0015695,organic cation transport,1/524,17/8687,0.65308542,0.843177927,0.716593595,Sec14l1,1
GO:0015812,BP,GO:0015812,gamma-aminobutyric acid transport,1/524,17/8687,0.65308542,0.843177927,0.716593595,Slc6a13,1
GO:0016776,MF,GO:0016776,"phosphotransferase activity, phosphate group as acceptor",1/524,17/8687,0.65308542,0.843177927,0.716593595,Nme1,1
GO:0019320,BP,GO:0019320,hexose catabolic process,1/524,17/8687,0.65308542,0.843177927,0.716593595,Pfkp,1
GO:0019730,BP,GO:0019730,antimicrobial humoral response,1/524,17/8687,0.65308542,0.843177927,0.716593595,Vip,1
GO:0030131,CC,GO:0030131,clathrin adaptor complex,1/524,17/8687,0.65308542,0.843177927,0.716593595,Ap2m1,1
GO:0030150,BP,GO:0030150,protein import into mitochondrial matrix,1/524,17/8687,0.65308542,0.843177927,0.716593595,Dnlz,1
GO:0030286,CC,GO:0030286,dynein complex,1/524,17/8687,0.65308542,0.843177927,0.716593595,Dynlt3,1
GO:0030742,MF,GO:0030742,GTP-dependent protein binding,1/524,17/8687,0.65308542,0.843177927,0.716593595,Rab3a,1
GO:0033260,BP,GO:0033260,nuclear DNA replication,1/524,17/8687,0.65308542,0.843177927,0.716593595,Zmpste24,1
