,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:1902105,BP,GO:1902105,regulation of leukocyte differentiation,2/154,126/8687,0.658345759104221,0.762582949514823,0.698398038244227,Tmem176a/Fgfr3,2
GO:1902905,BP,GO:1902905,positive regulation of supramolecular fiber organization,2/154,126/8687,0.658345759104221,0.762582949514823,0.698398038244227,Synpo/Met,2
GO:0001221,MF,GO:0001221,transcription coregulator binding,1/154,60/8687,0.659347920765193,0.762582949514823,0.698398038244227,Pclo,1
GO:0007173,BP,GO:0007173,epidermal growth factor receptor signaling pathway,1/154,60/8687,0.659347920765193,0.762582949514823,0.698398038244227,Src,1
GO:0007569,BP,GO:0007569,cell aging,1/154,60/8687,0.659347920765193,0.762582949514823,0.698398038244227,Vash1,1
GO:0048145,BP,GO:0048145,regulation of fibroblast proliferation,1/154,60/8687,0.659347920765193,0.762582949514823,0.698398038244227,Fn1,1
GO:1903312,BP,GO:1903312,negative regulation of mRNA metabolic process,1/154,60/8687,0.659347920765193,0.762582949514823,0.698398038244227,Dyrk1a,1
GO:2000027,BP,GO:2000027,regulation of animal organ morphogenesis,1/154,60/8687,0.659347920765193,0.762582949514823,0.698398038244227,Met,1
GO:0060070,BP,GO:0060070,canonical Wnt signaling pathway,3/154,190/8687,0.659428180024064,0.762582949514823,0.698398038244227,Src/Kdm6a/Fgfr3,3
GO:0006626,BP,GO:0006626,protein targeting to mitochondrion,1/154,61/8687,0.665428878247767,0.767581203340937,0.702975600159329,Dnlz,1
GO:0032680,BP,GO:0032680,regulation of tumor necrosis factor production,1/154,61/8687,0.665428878247767,0.767581203340937,0.702975600159329,Tnfrsf1a,1
GO:0042303,BP,GO:0042303,molting cycle,1/154,61/8687,0.665428878247767,0.767581203340937,0.702975600159329,Myo5a,1
GO:0042633,BP,GO:0042633,hair cycle,1/154,61/8687,0.665428878247767,0.767581203340937,0.702975600159329,Myo5a,1
GO:0048144,BP,GO:0048144,fibroblast proliferation,1/154,61/8687,0.665428878247767,0.767581203340937,0.702975600159329,Fn1,1
GO:1903555,BP,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,1/154,61/8687,0.665428878247767,0.767581203340937,0.702975600159329,Tnfrsf1a,1
GO:1905897,BP,GO:1905897,regulation of response to endoplasmic reticulum stress,1/154,61/8687,0.665428878247767,0.767581203340937,0.702975600159329,Nfe2l1,1
GO:0009991,BP,GO:0009991,response to extracellular stimulus,3/154,192/8687,0.666398027760679,0.768422221492051,0.703745831682652,Gabarapl1/Fads1/Spp1,3
GO:0097191,BP,GO:0097191,extrinsic apoptotic signaling pathway,2/154,128/8687,0.666823385795828,0.768635814883848,0.703941447393583,Src/Fgfr3,2
GO:0048872,BP,GO:0048872,homeostasis of number of cells,3/154,193/8687,0.669844228387713,0.769480032029362,0.704714608659061,Nfe2l1/Klf13/Jam3,3
GO:0001764,BP,GO:0001764,neuron migration,2/154,129/8687,0.670998700152887,0.769480032029362,0.704714608659061,Cdk5r2/Met,2
GO:0007269,BP,GO:0007269,neurotransmitter secretion,2/154,129/8687,0.670998700152887,0.769480032029362,0.704714608659061,Ppp1r9a/Pclo,2
GO:0044843,BP,GO:0044843,cell cycle G1/S phase transition,2/154,129/8687,0.670998700152887,0.769480032029362,0.704714608659061,Itgb1/Pdpn,2
GO:0051648,BP,GO:0051648,vesicle localization,2/154,129/8687,0.670998700152887,0.769480032029362,0.704714608659061,Myo5a/Pclo,2
GO:0099643,BP,GO:0099643,signal release from synapse,2/154,129/8687,0.670998700152887,0.769480032029362,0.704714608659061,Ppp1r9a/Pclo,2
GO:0003727,MF,GO:0003727,single-stranded RNA binding,1/154,62/8687,0.671401977337709,0.769480032029362,0.704714608659061,Cpeb2,1
GO:0008630,BP,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,1/154,62/8687,0.671401977337709,0.769480032029362,0.704714608659061,Tnfrsf1a,1
GO:0015698,BP,GO:0015698,inorganic anion transport,1/154,62/8687,0.671401977337709,0.769480032029362,0.704714608659061,Slc12a2,1
GO:0032368,BP,GO:0032368,regulation of lipid transport,1/154,62/8687,0.671401977337709,0.769480032029362,0.704714608659061,Spp1,1
GO:0033138,BP,GO:0033138,positive regulation of peptidyl-serine phosphorylation,1/154,62/8687,0.671401977337709,0.769480032029362,0.704714608659061,Met,1
GO:0044272,BP,GO:0044272,sulfur compound biosynthetic process,1/154,62/8687,0.671401977337709,0.769480032029362,0.704714608659061,Csgalnact1,1
GO:0051053,BP,GO:0051053,negative regulation of DNA metabolic process,1/154,62/8687,0.671401977337709,0.769480032029362,0.704714608659061,Src,1
GO:0090277,BP,GO:0090277,positive regulation of peptide hormone secretion,1/154,62/8687,0.671401977337709,0.769480032029362,0.704714608659061,Vsnl1,1
GO:0140013,BP,GO:0140013,meiotic nuclear division,1/154,62/8687,0.671401977337709,0.769480032029362,0.704714608659061,Ubb,1
GO:1904019,BP,GO:1904019,epithelial cell apoptotic process,1/154,62/8687,0.671401977337709,0.769480032029362,0.704714608659061,Ryr2,1
GO:0004674,MF,GO:0004674,protein serine/threonine kinase activity,4/154,257/8687,0.673223107327788,0.771291040284985,0.706373188376554,Sik3/Eef2k/Dyrk1a/Bmp2k,4
GO:0051259,BP,GO:0051259,protein complex oligomerization,2/154,130/8687,0.675131896367888,0.772332899686138,0.707327356788468,Homer1/Ehd1,2
GO:0000380,BP,GO:0000380,alternative mRNA splicing, via spliceosome,1/154,63/8687,0.677269118843795,0.772332899686138,0.707327356788468,Dyrk1a,1
GO:0002761,BP,GO:0002761,regulation of myeloid leukocyte differentiation,1/154,63/8687,0.677269118843795,0.772332899686138,0.707327356788468,Fgfr3,1
GO:0002793,BP,GO:0002793,positive regulation of peptide secretion,1/154,63/8687,0.677269118843795,0.772332899686138,0.707327356788468,Vsnl1,1
GO:0004722,MF,GO:0004722,protein serine/threonine phosphatase activity,1/154,63/8687,0.677269118843795,0.772332899686138,0.707327356788468,Ppp1cb,1
GO:0007029,BP,GO:0007029,endoplasmic reticulum organization,1/154,63/8687,0.677269118843795,0.772332899686138,0.707327356788468,Myo5a,1
GO:0019233,BP,GO:0019233,sensory perception of pain,1/154,63/8687,0.677269118843795,0.772332899686138,0.707327356788468,Vip,1
GO:0032204,BP,GO:0032204,regulation of telomere maintenance,1/154,63/8687,0.677269118843795,0.772332899686138,0.707327356788468,Src,1
GO:0045685,BP,GO:0045685,regulation of glial cell differentiation,1/154,63/8687,0.677269118843795,0.772332899686138,0.707327356788468,Fgfr3,1
GO:0048041,BP,GO:0048041,focal adhesion assembly,1/154,63/8687,0.677269118843795,0.772332899686138,0.707327356788468,Src,1
GO:0050870,BP,GO:0050870,positive regulation of T cell activation,1/154,63/8687,0.677269118843795,0.772332899686138,0.707327356788468,Cd81,1
GO:1903900,BP,GO:1903900,regulation of viral life cycle,1/154,63/8687,0.677269118843795,0.772332899686138,0.707327356788468,Trim11,1
GO:2001243,BP,GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,1/154,63/8687,0.677269118843795,0.772332899686138,0.707327356788468,Src,1
GO:0005874,CC,GO:0005874,microtubule,4/154,259/8687,0.679152145980669,0.774009713945278,0.708863037319785,Gabarapl1/Cltc/Dynlt3/Dyrk1a,4
GO:0031668,BP,GO:0031668,cellular response to extracellular stimulus,2/154,131/8687,0.679223144789843,0.774009713945278,0.708863037319785,Gabarapl1/Fads1,2
GO:0010595,BP,GO:0010595,positive regulation of endothelial cell migration,1/154,64/8687,0.683032170293013,0.775587115635072,0.710307672616674,Met,1
GO:0015078,MF,GO:0015078,proton transmembrane transporter activity,1/154,64/8687,0.683032170293013,0.775587115635072,0.710307672616674,Atp6v0e2,1
GO:0032640,BP,GO:0032640,tumor necrosis factor production,1/154,64/8687,0.683032170293013,0.775587115635072,0.710307672616674,Tnfrsf1a,1
GO:0036473,BP,GO:0036473,cell death in response to oxidative stress,1/154,64/8687,0.683032170293013,0.775587115635072,0.710307672616674,Met,1
GO:0048515,BP,GO:0048515,spermatid differentiation,1/154,64/8687,0.683032170293013,0.775587115635072,0.710307672616674,Jam3,1
GO:0055017,BP,GO:0055017,cardiac muscle tissue growth,1/154,64/8687,0.683032170293013,0.775587115635072,0.710307672616674,Rgs2,1
GO:0071456,BP,GO:0071456,cellular response to hypoxia,1/154,64/8687,0.683032170293013,0.775587115635072,0.710307672616674,Cpeb2,1
GO:0071706,BP,GO:0071706,tumor necrosis factor superfamily cytokine production,1/154,64/8687,0.683032170293013,0.775587115635072,0.710307672616674,Tnfrsf1a,1
GO:1902936,MF,GO:1902936,phosphatidylinositol bisphosphate binding,1/154,64/8687,0.683032170293013,0.775587115635072,0.710307672616674,Tpcn1,1
GO:1903321,BP,GO:1903321,negative regulation of protein modification by small protein conjugation or removal,1/154,64/8687,0.683032170293013,0.775587115635072,0.710307672616674,Klhl40,1
GO:0008202,BP,GO:0008202,steroid metabolic process,2/154,132/8687,0.683272622958733,0.775587115635072,0.710307672616674,Nfe2l1/Spp1,2
GO:0006260,BP,GO:0006260,DNA replication,2/154,133/8687,0.687280515300624,0.779583603641849,0.713967785114043,Cst3/Met,2
GO:0033002,BP,GO:0033002,muscle cell proliferation,2/154,133/8687,0.687280515300624,0.779583603641849,0.713967785114043,Gnai2/Vip,2
GO:0002285,BP,GO:0002285,lymphocyte activation involved in immune response,1/154,65/8687,0.688692966509513,0.779804098265635,0.714169721195611,Cd81,1
GO:0006354,BP,GO:0006354,DNA-templated transcription, elongation,1/154,65/8687,0.688692966509513,0.779804098265635,0.714169721195611,Smarcd1,1
GO:0008037,BP,GO:0008037,cell recognition,1/154,65/8687,0.688692966509513,0.779804098265635,0.714169721195611,Cd81,1
GO:0017015,BP,GO:0017015,regulation of transforming growth factor beta receptor signaling pathway,1/154,65/8687,0.688692966509513,0.779804098265635,0.714169721195611,Htra1,1
GO:0071901,BP,GO:0071901,negative regulation of protein serine/threonine kinase activity,1/154,65/8687,0.688692966509513,0.779804098265635,0.714169721195611,Rgs2,1
GO:0007389,BP,GO:0007389,pattern specification process,3/154,199/8687,0.689979488167628,0.78043262954932,0.714745350398677,Zic2/Kdm6a/Nbl1,3
GO:0018105,BP,GO:0018105,peptidyl-serine phosphorylation,3/154,199/8687,0.689979488167628,0.78043262954932,0.714745350398677,Src/Dyrk1a/Met,3
GO:0061630,MF,GO:0061630,ubiquitin protein ligase activity,3/154,199/8687,0.689979488167628,0.78043262954932,0.714745350398677,Hecw1/Wwp2/Trim11,3
GO:0005635,CC,GO:0005635,nuclear envelope,4/154,263/8687,0.690787098161929,0.781070116996233,0.715329181944626,Gpx4/Ryr2/Cst3/Anxa7,4
GO:0043393,BP,GO:0043393,regulation of protein binding,2/154,134/8687,0.691247012831218,0.781288888839406,0.715529540248194,Src/Ctsz,2
GO:0043086,BP,GO:0043086,negative regulation of catalytic activity,5/154,326/8687,0.691468735420817,0.781288888839406,0.715529540248194,Cst3/Ppp1r9b/Src/Rgs2/Gnai2,5
GO:0002221,BP,GO:0002221,pattern recognition receptor signaling pathway,1/154,66/8687,0.694253310183548,0.78250170630195,0.716640277561594,Unc93b1,1
GO:0003279,BP,GO:0003279,cardiac septum development,1/154,66/8687,0.694253310183548,0.78250170630195,0.716640277561594,Dhrs3,1
GO:0038127,BP,GO:0038127,ERBB signaling pathway,1/154,66/8687,0.694253310183548,0.78250170630195,0.716640277561594,Src,1
GO:0046165,BP,GO:0046165,alcohol biosynthetic process,1/154,66/8687,0.694253310183548,0.78250170630195,0.716640277561594,Adcyap1r1,1
GO:0050777,BP,GO:0050777,negative regulation of immune response,1/154,66/8687,0.694253310183548,0.78250170630195,0.716640277561594,Htra1,1
GO:0050851,BP,GO:0050851,antigen receptor-mediated signaling pathway,1/154,66/8687,0.694253310183548,0.78250170630195,0.716640277561594,Cd81,1
GO:0060419,BP,GO:0060419,heart growth,1/154,66/8687,0.694253310183548,0.78250170630195,0.716640277561594,Rgs2,1
GO:0004842,MF,GO:0004842,ubiquitin-protein transferase activity,4/154,265/8687,0.696492744682921,0.784749481073576,0.718698862128581,Hecw1/Ube2z/Wwp2/Trim11,4
GO:0000981,MF,GO:0000981,DNA-binding transcription factor activity, RNA polymerase II-specific,7/154,452/8687,0.696938292350666,0.784975184311922,0.718905568427203,Npas4/Sox5/Nfe2l1/Zic2/Klf13/Purb/Tshz2,7
GO:0051495,BP,GO:0051495,positive regulation of cytoskeleton organization,2/154,136/8687,0.699056618748127,0.78533928006673,0.71923901905189,Synpo/Met,2
GO:0002028,BP,GO:0002028,regulation of sodium ion transport,1/154,67/8687,0.699714972430589,0.78533928006673,0.71923901905189,Hecw1,1
GO:0007009,BP,GO:0007009,plasma membrane organization,1/154,67/8687,0.699714972430589,0.78533928006673,0.71923901905189,Sh3gl2,1
GO:0007565,BP,GO:0007565,female pregnancy,1/154,67/8687,0.699714972430589,0.78533928006673,0.71923901905189,Ctsb,1
GO:0016407,MF,GO:0016407,acetyltransferase activity,1/154,67/8687,0.699714972430589,0.78533928006673,0.71923901905189,Fasn,1
GO:0036294,BP,GO:0036294,cellular response to decreased oxygen levels,1/154,67/8687,0.699714972430589,0.78533928006673,0.71923901905189,Cpeb2,1
GO:0043280,BP,GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,1/154,67/8687,0.699714972430589,0.78533928006673,0.71923901905189,Ctsd,1
GO:0050670,BP,GO:0050670,regulation of lymphocyte proliferation,1/154,67/8687,0.699714972430589,0.78533928006673,0.71923901905189,Cd81,1
GO:0140029,BP,GO:0140029,exocytic process,1/154,67/8687,0.699714972430589,0.78533928006673,0.71923901905189,Pclo,1
GO:1903844,BP,GO:1903844,regulation of cellular response to transforming growth factor beta stimulus,1/154,67/8687,0.699714972430589,0.78533928006673,0.71923901905189,Htra1,1
GO:0031334,BP,GO:0031334,positive regulation of protein-containing complex assembly,2/154,137/8687,0.702900139559897,0.788637696015153,0.722259814663905,Src/Met,2
GO:0000776,CC,GO:0000776,kinetochore,1/154,68/8687,0.705079693340761,0.789699124696913,0.723231905253589,Dynlt3,1
GO:0001889,BP,GO:0001889,liver development,1/154,68/8687,0.705079693340761,0.789699124696913,0.723231905253589,Met,1
GO:0015935,CC,GO:0015935,small ribosomal subunit,1/154,68/8687,0.705079693340761,0.789699124696913,0.723231905253589,Rps27a,1
GO:0032436,BP,GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,1/154,68/8687,0.705079693340761,0.789699124696913,0.723231905253589,Klhl40,1
GO:0042098,BP,GO:0042098,T cell proliferation,1/154,68/8687,0.705079693340761,0.789699124696913,0.723231905253589,Cd81,1
GO:0007033,BP,GO:0007033,vacuole organization,2/154,138/8687,0.706703089874209,0.79103994921765,0.724459875555716,Gabarapl1/Ctsd,2
GO:0019866,CC,GO:0019866,organelle inner membrane,5/154,332/8687,0.706771088648072,0.79103994921765,0.724459875555716,Vdac1/Mtfp1/Gpx4/Src/Gstk1,5
GO:0010951,BP,GO:0010951,negative regulation of endopeptidase activity,1/154,69/8687,0.710349182518801,0.793233579370444,0.726468872736048,Src,1
GO:0051117,MF,GO:0051117,ATPase binding,1/154,69/8687,0.710349182518801,0.793233579370444,0.726468872736048,Atox1,1
GO:0061008,BP,GO:0061008,hepaticobiliary system development,1/154,69/8687,0.710349182518801,0.793233579370444,0.726468872736048,Met,1
GO:0099699,CC,GO:0099699,integral component of synaptic membrane,1/154,69/8687,0.710349182518801,0.793233579370444,0.726468872736048,Itgb1,1
GO:1902911,CC,GO:1902911,protein kinase complex,1/154,69/8687,0.710349182518801,0.793233579370444,0.726468872736048,Cdk5r2,1
GO:1903039,BP,GO:1903039,positive regulation of leukocyte cell-cell adhesion,1/154,69/8687,0.710349182518801,0.793233579370444,0.726468872736048,Cd81,1
GO:0050770,BP,GO:0050770,regulation of axonogenesis,2/154,139/8687,0.710465689489242,0.793233579370444,0.726468872736048,Sema7a/Fn1,2
GO:0001654,BP,GO:0001654,eye development,3/154,206/8687,0.712300866019357,0.795005255274743,0.728091430618774,Cacna1c/Fgfr3/Lamb2,3
GO:0090596,BP,GO:0090596,sensory organ morphogenesis,2/154,140/8687,0.714188163180117,0.796833848149026,0.729766114896673,Fgfr3/Whrn,2
GO:0006605,BP,GO:0006605,protein targeting,3/154,207/8687,0.715387481703012,0.797769386237033,0.730622910823965,Ywhab/Syngr1/Dnlz,3
GO:0003697,MF,GO:0003697,single-stranded DNA binding,1/154,70/8687,0.715525119614659,0.797769386237033,0.730622910823965,Purb,1
GO:0045859,BP,GO:0045859,regulation of protein kinase activity,5/154,336/8687,0.716678484203825,0.798777098863664,0.731545806519445,Cdk5r2/Src/Ppp1r9a/Rgs2/Ghr,5
GO:0048880,BP,GO:0048880,sensory system development,3/154,208/8687,0.718448712351905,0.80019287690969,0.732842421675295,Cacna1c/Fgfr3/Lamb2,3
GO:0150063,BP,GO:0150063,visual system development,3/154,208/8687,0.718448712351905,0.80019287690969,0.732842421675295,Cacna1c/Fgfr3/Lamb2,3
GO:0000781,CC,GO:0000781,chromosome, telomeric region,1/154,71/8687,0.720609154844941,0.800649047087351,0.733260197023388,Ppp1cb,1
GO:0003231,BP,GO:0003231,cardiac ventricle development,1/154,71/8687,0.720609154844941,0.800649047087351,0.733260197023388,Ryr2,1
GO:0030326,BP,GO:0030326,embryonic limb morphogenesis,1/154,71/8687,0.720609154844941,0.800649047087351,0.733260197023388,Cacna1c,1
GO:0035113,BP,GO:0035113,embryonic appendage morphogenesis,1/154,71/8687,0.720609154844941,0.800649047087351,0.733260197023388,Cacna1c,1
GO:0071356,BP,GO:0071356,cellular response to tumor necrosis factor,1/154,71/8687,0.720609154844941,0.800649047087351,0.733260197023388,Tnfrsf1a,1
GO:0140677,MF,GO:0140677,molecular function activator activity,1/154,71/8687,0.720609154844941,0.800649047087351,0.733260197023388,Src,1
GO:1903046,BP,GO:1903046,meiotic cell cycle process,1/154,71/8687,0.720609154844941,0.800649047087351,0.733260197023388,Ubb,1
GO:0003682,MF,GO:0003682,chromatin binding,6/154,401/8687,0.721457230769668,0.800820114665034,0.733416866223424,Tspyl1/Nfe2l1/Zic2/Smarcd1/Kdm6a/Stag2,6
GO:0061659,MF,GO:0061659,ubiquitin-like protein ligase activity,3/154,209/8687,0.721484617849753,0.800820114665034,0.733416866223424,Hecw1/Wwp2/Trim11,3
GO:0034702,CC,GO:0034702,ion channel complex,2/154,142/8687,0.721513655324573,0.800820114665034,0.733416866223424,Ryr2/Cacna1c,2
GO:0120031,BP,GO:0120031,plasma membrane bounded cell projection assembly,4/154,275/8687,0.72390125004963,0.803131021205584,0.735533268898717,Itgb1/Ppp1r9b/Ppp1r9a/Ehd1,4
GO:0030135,CC,GO:0030135,coated vesicle,2/154,143/8687,0.725117146062192,0.803131021205584,0.735533268898717,Cltc/Copb2,2
GO:0106310,MF,GO:0106310,protein serine kinase activity,2/154,143/8687,0.725117146062192,0.803131021205584,0.735533268898717,Sik3/Bmp2k,2
GO:0000779,CC,GO:0000779,condensed chromosome, centromeric region,1/154,72/8687,0.725602909505326,0.803131021205584,0.735533268898717,Dynlt3,1
GO:0008203,BP,GO:0008203,cholesterol metabolic process,1/154,72/8687,0.725602909505326,0.803131021205584,0.735533268898717,Nfe2l1,1
GO:0009791,BP,GO:0009791,post-embryonic development,1/154,72/8687,0.725602909505326,0.803131021205584,0.735533268898717,Slc4a10,1
GO:0010565,BP,GO:0010565,regulation of cellular ketone metabolic process,1/154,72/8687,0.725602909505326,0.803131021205584,0.735533268898717,Nfe2l1,1
GO:0042752,BP,GO:0042752,regulation of circadian rhythm,1/154,72/8687,0.725602909505326,0.803131021205584,0.735533268898717,Ppp1cb,1
GO:0048193,BP,GO:0048193,Golgi vesicle transport,3/154,211/8687,0.727480709509427,0.804931127251876,0.737181864021597,Cyth3/Myo5a/Copb2,3
GO:0031331,BP,GO:0031331,positive regulation of cellular catabolic process,4/154,277/8687,0.729159393425281,0.806051717577962,0.738208136751549,Vdac1/Cd81/Klhl40/Tpcn1,4
GO:0005525,MF,GO:0005525,GTP binding,3/154,212/8687,0.730441031751617,0.806051717577962,0.738208136751549,Rhobtb3/Gnai2/Ehd1,3
GO:0006892,BP,GO:0006892,post-Golgi vesicle-mediated transport,1/154,73/8687,0.730507976474123,0.806051717577962,0.738208136751549,Myo5a,1
GO:0015079,MF,GO:0015079,potassium ion transmembrane transporter activity,1/154,73/8687,0.730507976474123,0.806051717577962,0.738208136751549,Slc12a2,1
GO:0016241,BP,GO:0016241,regulation of macroautophagy,1/154,73/8687,0.730507976474123,0.806051717577962,0.738208136751549,Vdac1,1
GO:0032006,BP,GO:0032006,regulation of TOR signaling,1/154,73/8687,0.730507976474123,0.806051717577962,0.738208136751549,Sik3,1
GO:0098802,CC,GO:0098802,plasma membrane signaling receptor complex,1/154,73/8687,0.730507976474123,0.806051717577962,0.738208136751549,Itgb1,1
GO:2000278,BP,GO:2000278,regulation of DNA biosynthetic process,1/154,73/8687,0.730507976474123,0.806051717577962,0.738208136751549,Src,1
GO:0001933,BP,GO:0001933,negative regulation of protein phosphorylation,3/154,213/8687,0.733376300827006,0.808937814937025,0.740851317713088,Sh3gl2/Rgs2/Met,3
GO:0006323,BP,GO:0006323,DNA packaging,1/154,74/8687,0.735325920707114,0.809414811617425,0.741288166643492,Tspyl1,1
GO:0008217,BP,GO:0008217,regulation of blood pressure,1/154,74/8687,0.735325920707114,0.809414811617425,0.741288166643492,Cacna1c,1
GO:0008237,MF,GO:0008237,metallopeptidase activity,1/154,74/8687,0.735325920707114,0.809414811617425,0.741288166643492,Vash1,1
GO:0016125,BP,GO:0016125,sterol metabolic process,1/154,74/8687,0.735325920707114,0.809414811617425,0.741288166643492,Nfe2l1,1
GO:0044706,BP,GO:0044706,multi-multicellular organism process,1/154,74/8687,0.735325920707114,0.809414811617425,0.741288166643492,Ctsb,1
GO:0050792,BP,GO:0050792,regulation of viral process,1/154,74/8687,0.735325920707114,0.809414811617425,0.741288166643492,Trim11,1
GO:0032984,BP,GO:0032984,protein-containing complex disassembly,2/154,147/8687,0.739141770374066,0.812667771319392,0.744267331960245,Sh3gl2/Smarcd1,2
GO:0002429,BP,GO:0002429,immune response-activating cell surface receptor signaling pathway,1/154,75/8687,0.740058279723845,0.812667771319392,0.744267331960245,Cd81,1
GO:0002757,BP,GO:0002757,immune response-activating signal transduction,1/154,75/8687,0.740058279723845,0.812667771319392,0.744267331960245,Cd81,1
GO:0006476,BP,GO:0006476,protein deacetylation,1/154,75/8687,0.740058279723845,0.812667771319392,0.744267331960245,Dyrk1a,1
GO:0042157,BP,GO:0042157,lipoprotein metabolic process,1/154,75/8687,0.740058279723845,0.812667771319392,0.744267331960245,Ctsd,1
GO:0048593,BP,GO:0048593,camera-type eye morphogenesis,1/154,75/8687,0.740058279723845,0.812667771319392,0.744267331960245,Fgfr3,1
GO:0072006,BP,GO:0072006,nephron development,1/154,75/8687,0.740058279723845,0.812667771319392,0.744267331960245,Lamb2,1
GO:0019787,MF,GO:0019787,ubiquitin-like protein transferase activity,4/154,282/8687,0.741980514080894,0.814419443675322,0.74587156994879,Hecw1/Ube2z/Wwp2/Trim11,4
GO:0033157,BP,GO:0033157,regulation of intracellular protein transport,2/154,148/8687,0.742551848807254,0.814419443675322,0.74587156994879,Cd81/Tnfrsf1a,2
GO:0071496,BP,GO:0071496,cellular response to external stimulus,2/154,148/8687,0.742551848807254,0.814419443675322,0.74587156994879,Gabarapl1/Fads1,2
GO:0001952,BP,GO:0001952,regulation of cell-matrix adhesion,1/154,76/8687,0.744706564085494,0.814419443675322,0.74587156994879,Src,1
GO:0002768,BP,GO:0002768,immune response-regulating cell surface receptor signaling pathway,1/154,76/8687,0.744706564085494,0.814419443675322,0.74587156994879,Cd81,1
GO:0016052,BP,GO:0016052,carbohydrate catabolic process,1/154,76/8687,0.744706564085494,0.814419443675322,0.74587156994879,Ppp1cb,1
GO:0034708,CC,GO:0034708,methyltransferase complex,1/154,76/8687,0.744706564085494,0.814419443675322,0.74587156994879,Kdm6a,1
GO:0046928,BP,GO:0046928,regulation of neurotransmitter secretion,1/154,76/8687,0.744706564085494,0.814419443675322,0.74587156994879,Ppp1r9a,1
GO:0072073,BP,GO:0072073,kidney epithelium development,1/154,76/8687,0.744706564085494,0.814419443675322,0.74587156994879,Lamb2,1
GO:0099240,CC,GO:0099240,intrinsic component of synaptic membrane,1/154,76/8687,0.744706564085494,0.814419443675322,0.74587156994879,Itgb1,1
GO:1901890,BP,GO:1901890,positive regulation of cell junction assembly,1/154,76/8687,0.744706564085494,0.814419443675322,0.74587156994879,Eef2k,1
GO:2001056,BP,GO:2001056,positive regulation of cysteine-type endopeptidase activity,1/154,76/8687,0.744706564085494,0.814419443675322,0.74587156994879,Ctsd,1
GO:0006869,BP,GO:0006869,lipid transport,2/154,149/8687,0.745924010403733,0.815472253177032,0.746835766815645,Stard10/Spp1,2
GO:0030165,MF,GO:0030165,PDZ domain binding,1/154,77/8687,0.749272257864479,0.818015176474828,0.749164657913612,Crim1,1
GO:0036503,BP,GO:0036503,ERAD pathway,1/154,77/8687,0.749272257864479,0.818015176474828,0.749164657913612,Canx,1
GO:0045931,BP,GO:0045931,positive regulation of mitotic cell cycle,1/154,77/8687,0.749272257864479,0.818015176474828,0.749164657913612,Dynlt3,1
GO:0051261,BP,GO:0051261,protein depolymerization,1/154,77/8687,0.749272257864479,0.818015176474828,0.749164657913612,Sh3gl2,1
GO:2001234,BP,GO:2001234,negative regulation of apoptotic signaling pathway,2/154,151/8687,0.752555634872457,0.820671965291862,0.751597830723239,Src/Gnai2,2
GO:0005126,MF,GO:0005126,cytokine receptor binding,1/154,78/8687,0.753756819105927,0.820671965291862,0.751597830723239,Vegfb,1
GO:0030136,CC,GO:0030136,clathrin-coated vesicle,1/154,78/8687,0.753756819105927,0.820671965291862,0.751597830723239,Cltc,1
GO:0060041,BP,GO:0060041,retina development in camera-type eye,1/154,78/8687,0.753756819105927,0.820671965291862,0.751597830723239,Lamb2,1
GO:0060291,BP,GO:0060291,long-term synaptic potentiation,1/154,78/8687,0.753756819105927,0.820671965291862,0.751597830723239,Ppp1r9a,1
GO:0071453,BP,GO:0071453,cellular response to oxygen levels,1/154,78/8687,0.753756819105927,0.820671965291862,0.751597830723239,Cpeb2,1
GO:2000045,BP,GO:2000045,regulation of G1/S transition of mitotic cell cycle,1/154,78/8687,0.753756819105927,0.820671965291862,0.751597830723239,Pdpn,1
GO:2000060,BP,GO:2000060,positive regulation of ubiquitin-dependent protein catabolic process,1/154,78/8687,0.753756819105927,0.820671965291862,0.751597830723239,Klhl40,1
GO:0001227,MF,GO:0001227,DNA-binding transcription repressor activity, RNA polymerase II-specific,2/154,152/8687,0.755815630115922,0.822354123725719,0.753138405621969,Nfe2l1/Purb,2
GO:0030336,BP,GO:0030336,negative regulation of cell migration,2/154,152/8687,0.755815630115922,0.822354123725719,0.753138405621969,Vash1/Nbl1,2
GO:0002244,BP,GO:0002244,hematopoietic progenitor cell differentiation,1/154,79/8687,0.758161680281172,0.823227794633661,0.753938541592182,Jam3,1
GO:0007006,BP,GO:0007006,mitochondrial membrane organization,1/154,79/8687,0.758161680281172,0.823227794633661,0.753938541592182,Mtfp1,1
GO:0030518,BP,GO:0030518,intracellular steroid hormone receptor signaling pathway,1/154,79/8687,0.758161680281172,0.823227794633661,0.753938541592182,Src,1
GO:0065004,BP,GO:0065004,protein-DNA complex assembly,1/154,79/8687,0.758161680281172,0.823227794633661,0.753938541592182,Tspyl1,1
GO:0072655,BP,GO:0072655,establishment of protein localization to mitochondrion,1/154,79/8687,0.758161680281172,0.823227794633661,0.753938541592182,Dnlz,1
