,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0051092,BP,GO:0051092,positive regulation of NF-kappaB transcription factor activity,3/324,119/14611,0.493691573266028,0.678225315219783,0.579577090269728,Prkcb/Trim32/Trim62,3
GO:0120161,BP,GO:0120161,regulation of cold-induced thermogenesis,3/324,119/14611,0.493691573266028,0.678225315219783,0.579577090269728,Aldh1a1/Appl2/Plcl1,3
GO:1901988,BP,GO:1901988,negative regulation of cell cycle phase transition,5/324,209/14611,0.495398847623571,0.680363817183238,0.581404546010028,Dlg1/Ercc6/Gigyf2/Plk5/Pten,5
GO:0061458,BP,GO:0061458,reproductive system development,8/324,344/14611,0.496139188271519,0.681173469125366,0.582096433655947,Bptf/Dlg1/Id4/Nrip1/Pten/Safb2/Tesc/Wnt7a,8
GO:0002702,BP,GO:0002702,positive regulation of production of molecular mediator of immune response,2/324,75/14611,0.498088232958908,0.681926609198775,0.582740029113852,Ephb2/Pagr1a,2
GO:0010660,BP,GO:0010660,regulation of muscle cell apoptotic process,2/324,75/14611,0.498088232958908,0.681926609198775,0.582740029113852,Igfbp3/Pten,2
GO:0014074,BP,GO:0014074,response to purine-containing compound,2/324,75/14611,0.498088232958908,0.681926609198775,0.582740029113852,Igfbp5/Ryr2,2
GO:1903578,BP,GO:1903578,regulation of ATP metabolic process,2/324,75/14611,0.498088232958908,0.681926609198775,0.582740029113852,Gadd45gip1/Slc4a4,2
GO:0106106,BP,GO:0106106,cold-induced thermogenesis,3/324,120/14611,0.499269562262351,0.681926609198775,0.582740029113852,Aldh1a1/Appl2/Plcl1,3
GO:0002703,BP,GO:0002703,regulation of leukocyte mediated immunity,4/324,165/14611,0.49955591757423,0.681926609198775,0.582740029113852,Il20rb/Lamp1/Pagr1a/Ppp3cb,4
GO:0016331,BP,GO:0016331,morphogenesis of embryonic epithelium,4/324,165/14611,0.49955591757423,0.681926609198775,0.582740029113852,Aldh1a1/Arhgap35/Ift57/Ptch1,4
GO:0050920,BP,GO:0050920,regulation of chemotaxis,4/324,165/14611,0.49955591757423,0.681926609198775,0.582740029113852,Il16/Lpar1/Ntrk3/Wnk1,4
GO:0045787,BP,GO:0045787,positive regulation of cell cycle,6/324,255/14611,0.499573117253417,0.681926609198775,0.582740029113852,Ccnd3/Ino80/Mecp2/Pagr1a/Phip/Trim32,6
GO:0051091,BP,GO:0051091,positive regulation of DNA-binding transcription factor activity,5/324,210/14611,0.499605879211341,0.681926609198775,0.582740029113852,Prkcb/Pten/Reln/Trim32/Trim62,5
GO:0007026,BP,GO:0007026,negative regulation of microtubule depolymerization,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Map1a,1
GO:0008138,MF,GO:0008138,protein tyrosine/serine/threonine phosphatase activity,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Dusp5,1
GO:0009309,BP,GO:0009309,amine biosynthetic process,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Gpr37,1
GO:0016242,BP,GO:0016242,negative regulation of macroautophagy,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Usp36,1
GO:0017004,BP,GO:0017004,cytochrome complex assembly,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Coa3,1
GO:0032813,MF,GO:0032813,tumor necrosis factor receptor superfamily binding,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Stat1,1
GO:0033260,BP,GO:0033260,nuclear DNA replication,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Ino80,1
GO:0042401,BP,GO:0042401,cellular biogenic amine biosynthetic process,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Gpr37,1
GO:0042755,BP,GO:0042755,eating behavior,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Oprl1,1
GO:0045505,MF,GO:0045505,dynein intermediate chain binding,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Dynlrb2,1
GO:0046875,MF,GO:0046875,ephrin receptor binding,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Anks1b,1
GO:0048246,BP,GO:0048246,macrophage chemotaxis,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Lgals3,1
GO:0050681,MF,GO:0050681,androgen receptor binding,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Prkcb,1
GO:0051180,BP,GO:0051180,vitamin transport,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Scarb1,1
GO:0051642,BP,GO:0051642,centrosome localization,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Dlg1,1
GO:0060351,BP,GO:0060351,cartilage development involved in endochondral bone morphogenesis,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Trip11,1
GO:0070098,BP,GO:0070098,chemokine-mediated signaling pathway,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Wnk1,1
GO:0070884,BP,GO:0070884,regulation of calcineurin-NFAT signaling cascade,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Erbb3,1
GO:0071985,BP,GO:0071985,multivesicular body sorting pathway,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Exph5,1
GO:1901661,BP,GO:1901661,quinone metabolic process,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Akr1a1,1
GO:1905476,BP,GO:1905476,negative regulation of protein localization to membrane,1/324,31/14611,0.501367781525156,0.681926609198775,0.582740029113852,Gdi1,1
GO:0046395,BP,GO:0046395,carboxylic acid catabolic process,4/324,166/14611,0.504284641282067,0.685592070540189,0.585872347196177,Akr1a1/Echdc2/Gad2/Got1,4
GO:0032434,BP,GO:0032434,regulation of proteasomal ubiquitin-dependent protein catabolic process,3/324,121/14611,0.5048164373475,0.685592070540189,0.585872347196177,Gna12/Herpud1/Map1a,3
GO:0043467,BP,GO:0043467,regulation of generation of precursor metabolites and energy,3/324,121/14611,0.5048164373475,0.685592070540189,0.585872347196177,Gadd45gip1/Myo5a/Slc4a4,3
GO:0001909,BP,GO:0001909,leukocyte mediated cytotoxicity,2/324,76/14611,0.505125173955667,0.685592070540189,0.585872347196177,Lamp1/Ppp3cb,2
GO:0009408,BP,GO:0009408,response to heat,2/324,76/14611,0.505125173955667,0.685592070540189,0.585872347196177,Arpp21/Nf1,2
GO:0022406,BP,GO:0022406,membrane docking,2/324,76/14611,0.505125173955667,0.685592070540189,0.585872347196177,Ctbp2/Pacs2,2
GO:0120114,CC,GO:0120114,Sm-like protein family complex,2/324,76/14611,0.505125173955667,0.685592070540189,0.585872347196177,Luc7l3/Snrpd3,2
GO:0044283,BP,GO:0044283,small molecule biosynthetic process,9/324,393/14611,0.508601983007026,0.687978884591627,0.587911997902076,Akr1a1/Aldh1a1/Carns1/Got1/Itpka/Ldha/Mgst3/Myo5a/Pdxk,9
GO:0002699,BP,GO:0002699,positive regulation of immune effector process,4/324,167/14611,0.508993713312829,0.687978884591627,0.587911997902076,Appl2/Ephb2/Lamp1/Pagr1a,4
GO:0000018,BP,GO:0000018,regulation of DNA recombination,2/324,77/14611,0.512097969939071,0.687978884591627,0.587911997902076,Ercc6/Pagr1a,2
GO:0001938,BP,GO:0001938,positive regulation of endothelial cell proliferation,2/324,77/14611,0.512097969939071,0.687978884591627,0.587911997902076,Nf1/Plxnb3,2
GO:0006672,BP,GO:0006672,ceramide metabolic process,2/324,77/14611,0.512097969939071,0.687978884591627,0.587911997902076,Neu1/St6galnac3,2
GO:0019217,BP,GO:0019217,regulation of fatty acid metabolic process,2/324,77/14611,0.512097969939071,0.687978884591627,0.587911997902076,Appl2/Nfe2l1,2
GO:0043130,MF,GO:0043130,ubiquitin binding,2/324,77/14611,0.512097969939071,0.687978884591627,0.587911997902076,Trim32/Tsg101,2
GO:0097110,MF,GO:0097110,scaffold protein binding,2/324,77/14611,0.512097969939071,0.687978884591627,0.587911997902076,Ryr2/Vim,2
GO:1901992,BP,GO:1901992,positive regulation of mitotic cell cycle phase transition,2/324,77/14611,0.512097969939071,0.687978884591627,0.587911997902076,Ccnd3/Mecp2,2
GO:0035770,CC,GO:0035770,ribonucleoprotein granule,5/324,213/14611,0.512145721382514,0.687978884591627,0.587911997902076,Ddx6/Gigyf2/Ina/Rbfox1/Tubb5,5
GO:0000217,MF,GO:0000217,DNA secondary structure binding,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Mecp2,1
GO:0000387,BP,GO:0000387,spliceosomal snRNP assembly,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Snrpd3,1
GO:0001835,BP,GO:0001835,blastocyst hatching,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Tbl1xr1,1
GO:0001913,BP,GO:0001913,T cell mediated cytotoxicity,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Ppp3cb,1
GO:0002548,BP,GO:0002548,monocyte chemotaxis,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Lgals3,1
GO:0005109,MF,GO:0005109,frizzled binding,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Wnt7a,1
GO:0009066,BP,GO:0009066,aspartate family amino acid metabolic process,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Got1,1
GO:0019205,MF,GO:0019205,nucleobase-containing compound kinase activity,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Nme1,1
GO:0019213,MF,GO:0019213,deacetylase activity,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Ndst3,1
GO:0019432,BP,GO:0019432,triglyceride biosynthetic process,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Scarb1,1
GO:0030020,MF,GO:0030020,extracellular matrix structural constituent conferring tensile strength,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Col4a1,1
GO:0030332,MF,GO:0030332,cyclin binding,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Ptch1,1
GO:0031112,BP,GO:0031112,positive regulation of microtubule polymerization or depolymerization,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Mecp2,1
GO:0032924,BP,GO:0032924,activin receptor signaling pathway,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Inhbb,1
GO:0033238,BP,GO:0033238,regulation of cellular amine metabolic process,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Gpr37,1
GO:0035188,BP,GO:0035188,hatching,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Tbl1xr1,1
GO:0040018,BP,GO:0040018,positive regulation of multicellular organism growth,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Dlg1,1
GO:0048821,BP,GO:0048821,erythrocyte development,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Ank1,1
GO:0061842,BP,GO:0061842,microtubule organizing center localization,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Dlg1,1
GO:0071684,BP,GO:0071684,organism emergence from protective structure,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Tbl1xr1,1
GO:0106056,BP,GO:0106056,regulation of calcineurin-mediated signaling,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Erbb3,1
GO:0140223,MF,GO:0140223,general transcription initiation factor activity,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Tbpl1,1
GO:1902229,BP,GO:1902229,regulation of intrinsic apoptotic signaling pathway in response to DNA damage,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Trim32,1
GO:1902692,BP,GO:1902692,regulation of neuroblast proliferation,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Nf1,1
GO:1903715,BP,GO:1903715,regulation of aerobic respiration,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Gadd45gip1,1
GO:1904707,BP,GO:1904707,positive regulation of vascular associated smooth muscle cell proliferation,1/324,32/14611,0.512448497491264,0.687978884591627,0.587911997902076,Igfbp5,1
GO:0009314,BP,GO:0009314,response to radiation,8/324,349/14611,0.512519138067484,0.687978884591627,0.587911997902076,Cacna1c/Ercc6/Ino80/Mecp2/Nf1/Ptprk/Trim32/Txn1,8
GO:0016054,BP,GO:0016054,organic acid catabolic process,4/324,168/14611,0.513682691212141,0.689335922817956,0.589071654212378,Akr1a1/Echdc2/Gad2/Got1,4
GO:0030545,MF,GO:0030545,signaling receptor regulator activity,6/324,259/14611,0.514747693992695,0.690559944688151,0.590117641464747,Gdf10/Il16/Inhbb/Lgals3/Nenf/Wnt7a,6
GO:0032680,BP,GO:0032680,regulation of tumor necrosis factor production,3/324,123/14611,0.515814440473584,0.691375023032397,0.590814166239773,Akap12/Ephb2/Sirpa,3
GO:0072073,BP,GO:0072073,kidney epithelium development,3/324,123/14611,0.515814440473584,0.691375023032397,0.590814166239773,Dlg1/Mtss1/Ptch1,3
GO:1902850,BP,GO:1902850,microtubule cytoskeleton organization involved in mitosis,3/324,123/14611,0.515814440473584,0.691375023032397,0.590814166239773,Arhgef10/Map4/Mecp2,3
GO:0043112,BP,GO:0043112,receptor metabolic process,4/324,169/14611,0.518351145075076,0.694569006913118,0.59354358350335,Gria3/Sh3gl2/Snx25/Tbc1d16,4
GO:0005811,CC,GO:0005811,lipid droplet,2/324,78/14611,0.519005998655531,0.694622250645047,0.59358908290677,BC031181/Ehd1,2
GO:0006022,BP,GO:0006022,aminoglycan metabolic process,2/324,78/14611,0.519005998655531,0.694622250645047,0.59358908290677,Ccnd3/Spock2,2
GO:0009953,BP,GO:0009953,dorsal/ventral pattern formation,2/324,78/14611,0.519005998655531,0.694622250645047,0.59358908290677,Ptch1/Wnt7a,2
GO:0034644,BP,GO:0034644,cellular response to UV,2/324,78/14611,0.519005998655531,0.694622250645047,0.59358908290677,Ino80/Ptprk,2
GO:0044782,BP,GO:0044782,cilium organization,7/324,306/14611,0.520478547128636,0.694789111222737,0.593731673526625,Arhgap35/Cep19/Ehd1/Ift57/Map4/Rilpl1/Rsph1,7
GO:0001841,BP,GO:0001841,neural tube formation,3/324,124/14611,0.521264428242223,0.694789111222737,0.593731673526625,Arhgap35/Ift57/Ptch1,3
GO:0005777,CC,GO:0005777,peroxisome,3/324,124/14611,0.521264428242223,0.694789111222737,0.593731673526625,Far2/Myo5a/Vim,3
GO:0042579,CC,GO:0042579,microbody,3/324,124/14611,0.521264428242223,0.694789111222737,0.593731673526625,Far2/Myo5a/Vim,3
GO:1903555,BP,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,3/324,124/14611,0.521264428242223,0.694789111222737,0.593731673526625,Akap12/Ephb2/Sirpa,3
GO:0006006,BP,GO:0006006,glucose metabolic process,4/324,170/14611,0.522998657443391,0.694789111222737,0.593731673526625,Igfbp3/Ldha/Nfe2l1/Pfkm,4
GO:0035265,BP,GO:0035265,organ growth,4/324,170/14611,0.522998657443391,0.694789111222737,0.593731673526625,Cacna1c/Pten/Rgs2/Rgs4,4
GO:0002455,BP,GO:0002455,humoral immune response mediated by circulating immunoglobulin,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,C1qa,1
GO:0004715,MF,GO:0004715,non-membrane spanning protein tyrosine kinase activity,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Matk,1
GO:0009620,BP,GO:0009620,response to fungus,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Trim62,1
GO:0031018,BP,GO:0031018,endocrine pancreas development,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Nkx6-2,1
GO:0032435,BP,GO:0032435,negative regulation of proteasomal ubiquitin-dependent protein catabolic process,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Map1a,1
GO:0032715,BP,GO:0032715,negative regulation of interleukin-6 production,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Sirpa,1
GO:0033363,BP,GO:0033363,secretory granule organization,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Tbpl1,1
GO:0043394,MF,GO:0043394,proteoglycan binding,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Nf1,1
GO:0044298,CC,GO:0044298,cell body membrane,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Kcnb2,1
GO:0046825,BP,GO:0046825,regulation of protein export from nucleus,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Txn1,1
GO:0050856,BP,GO:0050856,regulation of T cell receptor signaling pathway,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Lgals3,1
GO:0051294,BP,GO:0051294,establishment of spindle orientation,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Map4,1
GO:0051567,BP,GO:0051567,histone H3-K9 methylation,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Mecp2,1
GO:0060260,BP,GO:0060260,regulation of transcription initiation from RNA polymerase II promoter,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Ercc6,1
GO:0061756,BP,GO:0061756,leukocyte adhesion to vascular endothelial cell,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Fut9,1
GO:0070232,BP,GO:0070232,regulation of T cell apoptotic process,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Lgals3,1
GO:0071260,BP,GO:0071260,cellular response to mechanical stimulus,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Got1,1
GO:0098751,BP,GO:0098751,bone cell development,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Pip4k2a,1
GO:2000144,BP,GO:2000144,positive regulation of DNA-templated transcription, initiation,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Ercc6,1
GO:2000785,BP,GO:2000785,regulation of autophagosome assembly,1/324,33/14611,0.523283718481238,0.694789111222737,0.593731673526625,Pip4k2a,1
GO:0005996,BP,GO:0005996,monosaccharide metabolic process,5/324,216/14611,0.524556583618973,0.696274489628828,0.595001002870772,Akr1a1/Igfbp3/Ldha/Nfe2l1/Pfkm,5
GO:0001570,BP,GO:0001570,vasculogenesis,2/324,79/14611,0.52584869672914,0.696352554419679,0.595067713097179,Ntrk2/Wnt7a,2
GO:0002708,BP,GO:0002708,positive regulation of lymphocyte mediated immunity,2/324,79/14611,0.52584869672914,0.696352554419679,0.595067713097179,Lamp1/Pagr1a,2
GO:0010657,BP,GO:0010657,muscle cell apoptotic process,2/324,79/14611,0.52584869672914,0.696352554419679,0.595067713097179,Igfbp3/Pten,2
GO:0032147,BP,GO:0032147,activation of protein kinase activity,2/324,79/14611,0.52584869672914,0.696352554419679,0.595067713097179,Dlg1/Ntrk3,2
GO:0032479,BP,GO:0032479,regulation of type I interferon production,2/324,79/14611,0.52584869672914,0.696352554419679,0.595067713097179,Sirpa/Stat1,2
GO:0043230,CC,GO:0043230,extracellular organelle,2/324,79/14611,0.52584869672914,0.696352554419679,0.595067713097179,Car4/Tsg101,2
GO:0065010,CC,GO:0065010,extracellular membrane-bounded organelle,2/324,79/14611,0.52584869672914,0.696352554419679,0.595067713097179,Car4/Tsg101,2
GO:0071675,BP,GO:0071675,regulation of mononuclear cell migration,2/324,79/14611,0.52584869672914,0.696352554419679,0.595067713097179,Lgals3/Wnk1,2
GO:0045637,BP,GO:0045637,regulation of myeloid cell differentiation,4/324,171/14611,0.527624823198995,0.698295143975933,0.596727751991832,Nf1/Nme1/Stat1/Tesc,4
GO:0070663,BP,GO:0070663,regulation of leukocyte proliferation,4/324,171/14611,0.527624823198995,0.698295143975933,0.596727751991832,Dlg1/Ephb2/Il20rb/Lgals3,4
GO:0016462,MF,GO:0016462,pyrophosphatase activity,11/324,491/14611,0.529679290714206,0.700619070967958,0.598713662593827,Arhgap35/Atp6v1g2/Carns1/Diras2/Gna12/Gnaq/Gng3/Ino80/Smc4/Tuba4a/Tubb5,11
GO:0098791,CC,GO:0098791,Golgi apparatus subcompartment,6/324,263/14611,0.529746570836529,0.700619070967958,0.598713662593827,Car4/Clip3/Fut9/Nbea/Nmnat2/Rbfox1,6
GO:0071383,BP,GO:0071383,cellular response to steroid hormone stimulus,3/324,126/14611,0.53206370808592,0.700619070967958,0.598713662593827,Ntrk2/Pagr1a/Safb2,3
GO:0030308,BP,GO:0030308,negative regulation of cell growth,4/324,172/14611,0.532229249453868,0.700619070967958,0.598713662593827,Mecp2/Ppp1r9b/Rgs2/Rgs4,4
GO:0005798,CC,GO:0005798,Golgi-associated vesicle,2/324,80/14611,0.532625557371306,0.700619070967958,0.598713662593827,Erc2/Tmed10,2
GO:0034620,BP,GO:0034620,cellular response to unfolded protein,2/324,80/14611,0.532625557371306,0.700619070967958,0.598713662593827,Herpud1/Tmbim6,2
GO:0060993,BP,GO:0060993,kidney morphogenesis,2/324,80/14611,0.532625557371306,0.700619070967958,0.598713662593827,Dlg1/Ptch1,2
GO:0003755,MF,GO:0003755,peptidyl-prolyl cis-trans isomerase activity,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Fkbp3,1
GO:0003823,MF,GO:0003823,antigen binding,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Sirpa,1
GO:0004601,MF,GO:0004601,peroxidase activity,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Mgst3,1
GO:0005272,MF,GO:0005272,sodium channel activity,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Scn1b,1
GO:0010591,BP,GO:0010591,regulation of lamellipodium assembly,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Plxnb3,1
GO:0030521,BP,GO:0030521,androgen receptor signaling pathway,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Safb2,1
GO:0031114,BP,GO:0031114,regulation of microtubule depolymerization,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Map1a,1
GO:0032757,BP,GO:0032757,positive regulation of interleukin-8 production,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,F2r,1
GO:0034243,BP,GO:0034243,regulation of transcription elongation from RNA polymerase II promoter,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Ercc6,1
GO:0035850,BP,GO:0035850,epithelial cell differentiation involved in kidney development,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Mtss1,1
GO:0043370,BP,GO:0043370,regulation of CD4-positive, alpha-beta T cell differentiation,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Cd83,1
GO:0043531,MF,GO:0043531,ADP binding,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Myh10,1
GO:0045047,BP,GO:0045047,protein targeting to ER,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Herpud1,1
GO:0046320,BP,GO:0046320,regulation of fatty acid oxidation,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Appl2,1
GO:0046326,BP,GO:0046326,positive regulation of glucose import,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Erbb3,1
GO:0046329,BP,GO:0046329,negative regulation of JNK cascade,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Sirpa,1
GO:0055081,BP,GO:0055081,anion homeostasis,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Slc12a5,1
GO:0060122,BP,GO:0060122,inner ear receptor cell stereocilium organization,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Trip11,1
GO:0086009,BP,GO:0086009,membrane repolarization,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Scn1b,1
GO:0097718,MF,GO:0097718,disordered domain specific binding,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Myo5a,1
GO:1901381,BP,GO:1901381,positive regulation of potassium ion transmembrane transport,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Wnk1,1
GO:1903725,BP,GO:1903725,regulation of phospholipid metabolic process,1/324,34/14611,0.533878867007241,0.700619070967958,0.598713662593827,Scarb1,1
GO:0002573,BP,GO:0002573,myeloid leukocyte differentiation,4/324,173/14611,0.536811555436603,0.703658732490082,0.601311203766154,Nf1/Nme1/Tesc/Tspan2,4
GO:0051607,BP,GO:0051607,defense response to virus,4/324,173/14611,0.536811555436603,0.703658732490082,0.601311203766154,Ercc6/Ifitm3/Rtp4/Stat1,4
GO:0140546,BP,GO:0140546,defense response to symbiont,4/324,173/14611,0.536811555436603,0.703658732490082,0.601311203766154,Ercc6/Ifitm3/Rtp4/Stat1,4
GO:0060828,BP,GO:0060828,regulation of canonical Wnt signaling pathway,5/324,219/14611,0.536829828187173,0.703658732490082,0.601311203766154,Gnaq/Kpna1/Sdhaf2/Tbl1xr1/Wnk1,5
GO:0007005,BP,GO:0007005,mitochondrion organization,10/324,448/14611,0.536974020565267,0.703658732490082,0.601311203766154,Coa3/Ndufa11/Ndufaf5/Ndufb6/Ndufb7/Ndufs8/Nptx1/Sdhaf2/Timm22/Wasf1,10
GO:0032640,BP,GO:0032640,tumor necrosis factor production,3/324,127/14611,0.537412004114492,0.704028428824003,0.601627127575969,Akap12/Ephb2/Sirpa,3
GO:0003727,MF,GO:0003727,single-stranded RNA binding,2/324,81/14611,0.539336128162485,0.705934885804099,0.603256289396463,Eif4b/Eif4h,2
GO:0032606,BP,GO:0032606,type I interferon production,2/324,81/14611,0.539336128162485,0.705934885804099,0.603256289396463,Sirpa/Stat1,2
GO:1903321,BP,GO:1903321,negative regulation of protein modification by small protein conjugation or removal,2/324,81/14611,0.539336128162485,0.705934885804099,0.603256289396463,Adgrb1/Prkcg,2
GO:0001822,BP,GO:0001822,kidney development,6/324,266/14611,0.540870706204177,0.706619337441927,0.603841187187478,Cux1/Dlg1/Kirrel3/Mtss1/Nf1/Ptch1,6
GO:0050863,BP,GO:0050863,regulation of T cell activation,5/324,220/14611,0.540888919486168,0.706619337441927,0.603841187187478,Cd83/Dlg1/Il20rb/Lgals3/Sirpa,5
GO:0022407,BP,GO:0022407,regulation of cell-cell adhesion,7/324,312/14611,0.541124490550064,0.706619337441927,0.603841187187478,Cd83/Dlg1/Fut9/Il20rb/Lgals3/Sirpa/Wnk1,7
GO:0034101,BP,GO:0034101,erythrocyte homeostasis,3/324,128/14611,0.542725445382036,0.706619337441927,0.603841187187478,Ank1/Nfe2l1/Stat1,3
GO:0071706,BP,GO:0071706,tumor necrosis factor superfamily cytokine production,3/324,128/14611,0.542725445382036,0.706619337441927,0.603841187187478,Akap12/Ephb2/Sirpa,3
GO:0001523,BP,GO:0001523,retinoid metabolic process,1/324,35/14611,0.544239246172341,0.706619337441927,0.603841187187478,Aldh1a1,1
GO:0005547,MF,GO:0005547,phosphatidylinositol-3,4,5-trisphosphate binding,1/324,35/14611,0.544239246172341,0.706619337441927,0.603841187187478,Pla2g4e,1
GO:0005637,CC,GO:0005637,nuclear inner membrane,1/324,35/14611,0.544239246172341,0.706619337441927,0.603841187187478,Kcnh1,1
GO:0006040,BP,GO:0006040,amino sugar metabolic process,1/324,35/14611,0.544239246172341,0.706619337441927,0.603841187187478,Aldh1a1,1
GO:0016504,MF,GO:0016504,peptidase activator activity,1/324,35/14611,0.544239246172341,0.706619337441927,0.603841187187478,Psme3,1
GO:0022602,BP,GO:0022602,ovulation cycle process,1/324,35/14611,0.544239246172341,0.706619337441927,0.603841187187478,Nrip1,1
GO:0030225,BP,GO:0030225,macrophage differentiation,1/324,35/14611,0.544239246172341,0.706619337441927,0.603841187187478,Tspan2,1
GO:0030890,BP,GO:0030890,positive regulation of B cell proliferation,1/324,35/14611,0.544239246172341,0.706619337441927,0.603841187187478,Ephb2,1
GO:0031297,BP,GO:0031297,replication fork processing,1/324,35/14611,0.544239246172341,0.706619337441927,0.603841187187478,Bod1l,1
